"Splunk_Instance","Splunk_Roles",title,definition,args,app,sharing,author,description
ES,"PROD-ES-1|search_head","seckit_idm_windows_ad_assets_identities","from lookup:seckit_idm_windows_activedirectory_computers_lookup
| `seckit_idm_windows_get_asset_bunit`
| rex field=distinguishedName ""DC\=(?<domain_user>[^\,]*)"" 
| eval identity=mvappend(identity,sAMAccountName,"""")
| eval identity=mvappend(identity,objectSid,"""")
| eval identity=mvappend(identity,distinguishedName,"""")
| eval identity=mvappend(identity,cn,"""")
| eval identity=mvappend(identity,upper(domain_user + ""\\"" + sAMAccountName),"""")
| rex field=dNSHostName ""[^\.]\.(?<dns_domain>.*)""
| eval identity=mvappend(identity,lower(sAMAccountName + ""@"" + dns_domain))
 
| rename distinguishedName as nick
| eval isDisabled = if(1=0 AND (userAccountControl % 4)>=2,""disabled"",""enabled"") 
| eval watchlist=if(isDisabled==""disabled"",""true"","""") 
| eval endDate=case(isnotnull(isDeleted),whenDeleted,accountExpires!=""Never Expires"",accountExpires,isDisabled==""disabled"",lastLogonTimestamp)
| rename whenCreated as startDate 
| eval startDate= strftime(strptime(startDate,""%I:%M.%S %P, %a %m/%d/%Y""),""%m/%d/%Y %H:%M"")
| eval endDate= strftime(strptime(endDate,""%I:%M.%S %P, %a %m/%d/%Y""),""%m/%d/%Y %H:%M"")
| eval category=mvappend(""computer"",""nha"","""" )
| eval priority=""low"" 
| eval dns=lower(dNSHostName)
| `seckit_idm_windows_get_identity_priority`
| fillnull value=""low"" custom_priority

| eval priority=mvappend(priority,custom_priority,"""")
| `seckit_idm_common_output_identities(""seckit_idm_windows_assets_identities_lookup"",""nick"",""seckit_idm_windows_assets_identities"")`",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_ad_identities","from lookup:seckit_idm_windows_activedirectory_persons_lookup
| `seckit_idm_windows_identities_custom`
| `seckit_idm_windows_get_identity_bunit`

| rex field=distinguishedName ""DC\=(?<domain_user>[^\,]*)""
| eval nick=userPrincipalName 
| fillnull value="""" objectSid name distinguishedName cn domain_user sAMAccountName email userPrincipalName category identity
| eval identity=mvappend(identity,upper(sAMAccountName),objectSid)
| eval identity=mvappend(identity,name,distinguishedName)
| eval identity=mvappend(identity,cn,upper(domain_user + ""\\"" + sAMAccountName))
| eval identity=mvappend(identity,lower(email) ,userPrincipalName)
| eval identity=mvappend(identity,if(isnotnull(employeeType) AND isnotnull(employeeID),""|"" + employeeType + ""_"" + employeeID,"""")  ,"""")
| eval identity=mvappend(identity,uid)
| eval identity=mvappend(identity,uidNumber,""uid_""+uidNumber)
| eval identity=mvsort(mvdedup(identity))

| lookup seckit_idm_windows_identities_nha_lookup identity OUTPUT nha_category,nha_watchlist,nha_priority 
| eval category=mvappend(category,nha_category,custom_category) 
| eval priority=mvappend(priority,nha_priority)
| eval watchlist=if(isnotnull(nha_watchlist),nha_watchlist,watchlist) 

| lookup seckit_idm_windows_identities_members_lookup memberOf OUTPUT member_category,member_watchlist,member_priority
| eval watchlist=if(isnotnull(member_watchlist),member_watchlist,watchlist) 
| eval category=mvappend(category,member_category)
| eval priority=mvappend(priority,member_priority)

| lookup seckit_idm_windows_identities_accounts_lookup  account as identity OUTPUT account_category,account_priority,account_watchlist
| eval watchlist=if(isnotnull(account_watchlist),account_watchlist,watchlist) 
| eval category=mvappend(category,account_category) 
| eval priority=mvappend(priority,account_priority)

| lookup seckit_idm_windows_identities_title_lookup  title OUTPUT title_category,title_priority,title_watchlist
| eval watchlist=if(isnotnull(title_watchlist),title_watchlist,watchlist) 
| eval category=mvappend(category,title_category) 
| eval priority=mvappend(priority,title_priority)

| lookup seckit_idm_windows_identities_bunit_lookup  bunit OUTPUT bunit_category,bunit_priority
| eval category=mvappend(category,bunit_category) 
| eval priority=mvappend(priority,bunit_priority)

| lookup seckit_idm_windows_identities_org_lookup  org as distinguishedName   OUTPUT org_category,org_priority
| eval category=mvappend(category,org_category)
| eval priority=mvappend(priority,org_priority)
| `seckit_idm_windows_get_identity_manager` 
| eval isDeleted=if(isDeleted==""True"",""true"",""false"")
| eval endDate=if(isnotnull(isDeleted),whenDeleted,endDate)

| `seckit_idm_common_output_identities(""seckit_idm_windows_identities_lookup"",""nick"",""seckit_idm_windows_identities"")`",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_adindex","index=appmsadmon",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_asset_interface","`seckit_idm_windows_winscripts_adindex` sourcetype=seckit:idm:windows:interface 
| lookup seckit_idm_windows_os_win_interfaces_lookup InterfaceDescription OUTPUT ExternalStatic,Private 
| search (IPv4PrefixOrigin=Manual OR IPv4PreferredLifetime=""10675199*"" OR ExternalStatic=true ) NOT Private=""true"" 
| eval host=lower(Server) 
| fields + ,_time,host,DHCPServers,Domain,IPv4Address,IPv4AddressState,IPv4Connectivity,IPv4DNS,IPv4PolicyStore,IPv4PreferredLifetime,IPv4PrefixLength,IPv4PrefixOrigin,IPv4SkipAsSource,IPv4SuffixOrigin,InterfaceAlias,InterfaceDescription,InterfaceIndex,LinkSpeed,MacAddress,NetworkCategory,ExternalStatic,Private  
| stats latest(*) by MacAddress 
| rename latest(*) as * 
| eval locator=md5(MacAddress) 
| outputlookup key_field=locator seckit_idm_windows_asset_interface_lookup 
| stats count",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_asset_os_role","`seckit_idm_windows_winscripts_adindex` sourcetype=winhostmon source=roles 
| lookup seckit_idm_windows_pf_roles_lookup role_name as Name OUTPUT role_category role_priority role_expected
| where isnotnull(role_category) OR isnotnull(role_priority) OR isnotnull(role_expected)
| stats latest(_time) as _time values(role_category) as role_category values(role_priority) as role_priority values(role_expected) as role_expected by host, Name
| rename  Name as role_name
| eval host=lower(host)
| eval locator=md5(host . ""_"" . role_name)
| outputlookup key_field=locator seckit_idm_windows_asset_os_role_lookup
| stats count",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_asset_bunit","eval bunit = company + ""/"" + division + ""/"" + department",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_asset_category",noop,,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_asset_ip","lookup seckit_idm_windows_asset_interface_lookup host as dns OUTPUT IPv4Address as ip_script
| lookup seckit_idm_windows_asset_interface_lookup host as nt_host OUTPUT IPv4Address as ip_script
| `seckit_idm_windows_get_asset_ip_custom`
| fillnull value="""" ip_custom ip_script ip_query
| eval ip=mvappend(ip_script,ip_query,ip_custom)
| eval ip=if(match(category,""os_class:endpoint""),"""",ip)",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_asset_ip_custom",noop,,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_asset_mac","lookup seckit_idm_windows_asset_interface_lookup host as dns OUTPUT MacAddress as mac_script
| lookup seckit_idm_windows_asset_interface_lookup host as nt_host OUTPUT MacAddress as mac_script
| `seckit_idm_windows_get_asset_mac_custom`
| fillnull value="""" mac_script mac_custom
| eval mac=mvappend(mac_script,mac_custom)",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_asset_mac_custom",noop,,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_asset_owner",noop,,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_asset_priority",noop,,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_identity_bunit","eval bunit=if(isnotnull(company),company,null()) 
| eval bunit=case(isnotnull(bunit) AND isnotnull(division), bunit + ""/"" + division,isnotnull(division),division,0=0,bunit) 
| eval bunit=case(isnotnull(bunit) AND isnotnull(department), bunit + ""/"" + department,isnotnull(department),department,0=0,bunit)",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_identity_manager","lookup identity_lookup_expanded identity as managedBy OUTPUT email as manager_email 
| eval managedBy=manager_email",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_get_identity_priority",noop,,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_identities_custom","fillnull value="""" custom_category custom_priority
| eval priority=mvappend(priority,member_priority,"""")",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_nixscripts_adindex","(index=osnixscript OR index=oswinscript)",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_winevents_adindex","index=oswinsec",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_winhostmon_adindex","index=oswinscript",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","seckit_idm_windows_winscripts_adindex","index=oswinscript",,"SecKit_SA_idm_windows",global,system,
ES,"PROD-ES-1|search_head","es_context_only(1)","($dm$.app=SplunkEnterpriseSecuritySuite OR $dm$.app=Splunk_DA-ESS_* OR $dm$.app=DA-ESS-*)",dm,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","es_get_cam","join type=outer action_name [| rest splunk_server=local count=0 /services/alerts/alert_actions | rename title as action_name | table action_name,param._cam*] | spath input=param._cam | rename category{} as cam_category,subject{} as cam_subject",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","es_loadjob(1)","loadjob savedsearch=""admin:SplunkEnterpriseSecuritySuite:$savedsearch$""",savedsearch,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","es_notable_events","inputlookup append=T es_notable_events | eval count=1 | `security_domains` | eval timeDiff_type=if(isnull(timeDiff_type), mvappend(""current"", NULL, ""historical""), timeDiff_type), count=if(isnull(count),0,count) | fillnull value=""unknown"" src,dest,dvc,governance,control",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","es_search_schedule","rest splunk_server=local count=0 /services/saved/searches | search (title=""*Gen"" OR title=""*Rule"" OR title=""*Action History"") NOT (dispatch.earliest_time=rt* OR dispatch.latest_time=rt*) | where isnotnull(cron_schedule) AND cron_schedule!="""" | stats values(title) as savedsearches,count by cron_schedule | lookup cron_schedule_map cron_schedule OUTPUT | eval c0=c0*count | eval c5=c5*count | eval c10=c10*count | eval c15=c15*count | eval c20=c20*count | eval c25=c25*count | eval c30=c30*count | eval c35=c35*count | eval c40=c40*count | eval c45=c45*count | eval c50=c50*count | eval c55=c55*count | addcoltotals labelfield=savedsearches label=Total | fields cron_schedule savedsearches count c0 c5 c10 c15 c20 c25 c30 c35 c40 c45 c50 c55",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","event_seq_base_search","`event_seq_events` | tags outputfield=tag | `mvappend_field(tag,orig_tag)`| dedup rule_id | `get_correlations` | `get_urgency` | typer | tags outputfield=tag | `mvappend_field(tag,orig_tag)` | `suppression_extract` | search NOT suppression=* | expandtoken rule_title",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","event_seq_events","`get_risk_index` OR `get_notable_index` | eval `get_event_id_meval`,rule_id=event_id | fields - host_*",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","execute_sequence_template(2)","`event_seq_base_search` | esssequence template=""$template$"" create_seq_event=""$create_seq_event$""","template, create_seq_event",SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","get_arrow(1)","search security_domain=$security_domain$ | stats sum(count) as count by security_domain,timeDiff_type | fields - security_domain | sort + timeDiff_type | transpose | search column=count | rename ""row 1"" as current_count | rename ""row 2"" as historical_count | eval count_diff=current_count-historical_count | eval arrow=if(count_diff<0,""down"",""up"") | eval arrow=if(count_diff==0,""no_change"",arrow)","security_domain",SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","get_sequenced_index","index=sequenced_events",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_annotate_status","`investigation_annotate_status(status_id, status_end)`",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_annotate_status(2)","join type=outer ""$status_id_field$"" [| rest splunk_server=local count=0 /services/alerts/reviewstatuses | search status_type=investigation | rename title as ""$status_id_field$"", end as ""$output_field$""| fields ""$status_id_field$"", ""$output_field$""]","status_id_field, output_field",SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_get_collaborator_count","`investigation_get_collaborator_count(collaborators, collaborator_count)`",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_get_collaborator_count(2)","spath output=""temp_es_$collaborators_field$"" input=""$collaborators_field$"" path={} | eval ""$output_field$""=mvcount('temp_es_$collaborators_field$') | eval ""$output_field$""=if(isNull('$output_field$'), 0, '$output_field$') | fields - temp_es_*","collaborators_field, output_field",SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_get_current_status","`investigation_get_current_status(status, current_status)`",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_get_current_status(2)","spath output=""temp_es_$status_field$"" input=""$status_field$"" path={} | spath output=""$output_field_prefix$_name"" input=""temp_es_$status_field$"" path=name | spath output=""$output_field_prefix$_id"" input=""temp_es_$status_field$"" path=id | spath output=""$output_field_prefix$_time"" input=""temp_es_$status_field$"" path=time | fields - temp_es_* | `investigation_annotate_status($output_field_prefix$_id, $output_field_prefix$_end)`","status_field, output_field_prefix",SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_get_open_duration(2)","`investigation_get_status_transistion($status_field$, temp_transition_es_$status_field$)` | eval ""temp_transition_es_$output_field$""=if('temp_transition_es_$status_field$_prev_end'=0,abs('temp_transition_es_$status_field$_time'-'temp_transition_es_$status_field$_prev_time'), 0) | stats sum(""temp_transition_es_$output_field$"") as ""$output_field$"", last(*) as * by id | eval ""$output_field$""=if(current_status_end=0,'$output_field$'+now()-current_status_time, '$output_field$') | fields - temp_transition_es_*","status_field, output_field",SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_get_reopen_count","`investigation_get_reopen_count(status, status_reopen_count)`",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_get_reopen_count(2)","`investigation_get_status_transistion($status_field$, transition_$status_field$)` | eval temp_es_reopen=if('transition_$status_field$_prev_end'=1 AND 'transition_$status_field$_end'=0, 1, 0) | fields - transition_* | stats sum(temp_es_reopen) as ""$output_field$"", first(*) as * by title | fields - temp_es_reopen","status_field, output_field",SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head","investigation_get_status_transistion(2)","spath output=""temp_es_$status_field$"" input=""$status_field$"" path={} | mvexpand ""temp_es_$status_field$"" | spath output=""$output_field_prefix$_name"" input=""temp_es_$status_field$"" path=name | spath output=""$output_field_prefix$_id"" input=""temp_es_$status_field$"" path=id | spath output=""$output_field_prefix$_time"" input=""temp_es_$status_field$"" path=time | sort 0 + title, ""$output_field_prefix$_time"" | `investigation_annotate_status($output_field_prefix$_id, $output_field_prefix$_end)` | fields - temp_es_* | streamstats current=t window=2  first(""$output_field_prefix$_end"") as $output_field_prefix$_prev_end, min($output_field_prefix$_time) as $output_field_prefix$_prev_time by title","status_field, output_field_prefix",SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head",investigations,"rest splunk_server=local count=0 /services/storage/investigation/investigation",,SplunkEnterpriseSecuritySuite,global,system,
ES,"PROD-ES-1|search_head",boxplot,"untable _x field_name value
| stats min exactperc25 median exactperc75 max by field_name
| untable field_name calculations value
| xyseries calculations field_name value
| eval calculations = rtrim(calculations, ""(value)"")",,"Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","classificationreport(2)","rename ""$a$"" as actual, ""$p$"" as predicted
| stats count by actual predicted
| xyseries actual predicted count
| fillnull
| untable actual predicted count
| stats sum(eval(if(actual == predicted, count, 0))) as t sum(eval(if(actual != predicted, count, 0))) as f by actual predicted
| eventstats sum(eval(if(actual==predicted, t, 0))) as tp sum(eval(if(actual!=predicted, f, 0))) as fn by actual
| eventstats sum(eval(if(actual!=predicted, f, 0))) as fp by predicted
| eval count=if(actual==predicted,t,f), fp=if(actual==predicted, fp, 0), fn=if(actual==predicted, fn,0), tp=if(actual==predicted, tp, 0)
| stats sum(count) as count sum(t) as t sum(f) as f sum(tp) as tp sum(fn) as fn sum(fp) as fp by actual
| eventstats sum(count) as total
| eval precision=tp/(tp+fp)
| eval recall=tp/(tp+fn)
| eval f1=2*precision*recall/(precision+recall)
| eval accuracy=t/count
| fillnull
| appendpipe [ stats sum(count) as count sum(eval(accuracy*count/total)) as accuracy sum(eval(precision*count/total)) as precision sum(eval(recall*count/total)) as recall sum(eval(f1*count/total)) as f1 | eval actual=""Weighted Average"" ]
| rename actual as class
| table class accuracy precision recall f1 count","a, p","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","classificationstatistics(2)","`classificationreport(""$a$"", ""$p$"")`
| tail 1
| eval precision=round(precision, 2), recall=round(recall, 2), accuracy=round(accuracy, 2), f1=round(f1, 2)","a, p","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","confusionmatrix(2)","rename ""$a$"" as actual, ""$p$"" as predicted
| stats count by actual predicted
| appendpipe [ eval predicted=actual, count=0 ]
| stats sum(count) as count by actual predicted
| xyseries actual predicted count
| rename * as ""Predicted *""
| rename ""Predicted $a$"" as ""Actual $a$""
| fillnull value=0","a, p","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","forecastviz(4)","eval _ft=$ft$, _hb=$hb$, _vars=""$v$"", _ci=$ci$","ft, hb, v, ci","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","histogram(2)","bin ""$var$"" bins=$bins$ | stats count by ""$var$"" | makecontinuous ""$var$"" | fillnull","var, bins","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","modvizpredict(6)","predict ""$v$"" as prediction algorithm=$a$ future_timespan=$f$ holdback=$h$ $p$ lower$ci$=lower$ci$ upper$ci$=upper$ci$ | eval _ft=$f$, _hb=$h$, _vars=""$v$"", _ci=$ci$","v, a, f, h, p, ci","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","regressionstatistics(2)","rename ""$a$"" as _actual, ""$p$"" as _predicted | eventstats avg(_actual) as _avgActual | eval _actualMinusAvg = _actual - _avgActual, _residual = _actual - _predicted | stats sumsq(_actualMinusAvg) as _sumsqActualMinusAvg, sumsq(_residual) as _sumsqResidual, count(_residual) as _sampleCount | eval _sumsqActualMinusAvg=round(_sumsqActualMinusAvg,6), _sumsqResidual = round(_sumsqResidual, 6) | eval rSquared = if(_sumsqActualMinusAvg == 0, ""NaN"", round(1 - _sumsqResidual / _sumsqActualMinusAvg, 4)), RMSE = round(sqrt(_sumsqResidual / _sampleCount), 2) | table rSquared RMSE","a, p","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","smartforecastviz(1)","eval _vars=""$v1$""",v1,"Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","smartforecastviz(2)","eval _vars=mvappend(""$v1$"", ""$v2$"")","v1, v2","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","smartforecastviz(3)","eval _vars=mvappend(""$v1$"", ""$v2$"", ""$v3$"")","v1, v2, v3","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","smartforecastviz(4)","eval _vars=mvappend(""$v1$"", ""$v2$"", ""$v3$"", ""$v4$"")","v1, v2, v3, v4","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","smartforecastviz(5)","eval _vars=mvappend(""$v1$"", ""$v2$"", ""$v3$"", ""$v4$"", ""$v5$"")","v1, v2, v3, v4, v5","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","splitby(1)","eval _split_by=""$s$""",s,"Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","splitby(2)","eval _split_by=mvappend(""$s1$"", ""$s2$"")","s1, s2","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","splitby(3)","eval _split_by=mvappend(""$s1$"", ""$s2$"", ""$s3$"")","s1, s2, s3","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","splitby(4)","eval _split_by=mvappend(""$s1$"", ""$s2$"", ""$s3$"", ""$s4$"")","s1, s2, s3, s4","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","splitby(5)","eval _split_by=mvappend(""$s1$"", ""$s2$"", ""$s3$"", ""$s4$"", ""$s5$"")","s1, s2, s3, s4, s5","Splunk_ML_Toolkit",app,system,
ES,"PROD-ES-1|search_head","add_dm_object_name(1)","rename * as ""$object$.*""",object,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cam_action_modes","inputlookup append=T cam_action_mode_lookup | eval action_mode=lower(action_mode) | dedup action_mode | sort + action_mode",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cam_action_statuses","inputlookup append=T cam_action_status_lookup | eval action_status=lower(action_status) | dedup action_status | sort + action_status",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cam_categories","inputlookup append=T cam_category_lookup | dedup category | sort + category",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cam_subjects","inputlookup append=T cam_subject_lookup | eval subject=lower(subject) | dedup subject | sort + subject",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cam_tasks","inputlookup append=T cam_task_lookup | eval task=lower(task) | dedup task | sort + task",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cam_workers","inputlookup append=T cam_worker_lookup | append[| makeresults | eval worker_set=""local"",cam_workers=""[\""local\""]""] | dedup worker_set | spath input=cam_workers | where isnotnull('{}') | table worker_set,cam_workers | sort + worker_set",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Alerts_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Application_State_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Authentication_indexes","(index=oswinsec OR index=osnixsec)",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Certificates_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Change_Analysis_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Change_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Compute_Inventory_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_DLP_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Databases_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Email_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Endpoint_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Event_Signatures_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Interprocess_Messaging_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Intrusion_Detection_indexes","(index=epav)",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_JVM_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Malware_indexes","(index=epav)",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Network_Resolution_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Network_Sessions_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Network_Traffic_indexes","(index=eventgen)",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Performance_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Ticket_Management_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Updates_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Vulnerabilities_indexes","()",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_Web_indexes","(index=eventgen)",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_access_actions","inputlookup append=T cim_access_action_lookup | eval action=lower(action) | dedup action",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_corporate_email_domain_search(1)","[| `cim_corporate_email_domains` | rename domain as $field$ | format | fields search]",field,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_corporate_email_domains","inputlookup append=T cim_corporate_email_domain_lookup",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_corporate_web_domain_search(1)","[| `cim_corporate_web_domains` | rename domain as $field$ | format | fields search]",field,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_corporate_web_domains","inputlookup append=T cim_corporate_web_domain_lookup",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_datamodelinfo","rest /services/admin/summarization by_tstats=t splunk_server=local count=0 | eval key=replace('title',""tstats:DM_"".'eai:acl.app'.""_"",""""),datamodel=replace('summary.id',""DM_"".'eai:acl.app'.""_"","""") | join type=left key [| rest /services/data/models splunk_server=local count=0 | table title acceleration.cron_schedule eai:digest | rename title as key | rename acceleration.cron_schedule AS cron] | table datamodel eai:acl.app summary.access_time summary.is_inprogress summary.size summary.latest_time summary.complete summary.buckets_size summary.buckets cron summary.last_error summary.time_range summary.id summary.mod_time eai:digest summary.earliest_time summary.last_sid summary.access_count | rename summary.id AS summary_id, summary.time_range AS retention, summary.earliest_time as earliest, summary.latest_time as latest, eai:digest as digest | rename summary.* AS *, eai:acl.* AS * | sort datamodel",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_dlp_actions","inputlookup append=T cim_dlp_action_lookup | eval action=lower(action) | dedup action | sort + action",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_dlp_object_categories","inputlookup append=T cim_dlp_object_category_lookup | eval object_category=lower(object_category) | dedup object_category | sort + object_category",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_dlp_types","inputlookup append=T cim_dlp_type_lookup | eval dlp_type=lower(dlp_type) | dedup dlp_type | sort + dlp_type",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_dns_reply_codes","inputlookup append=T cim_dns_reply_code_lookup | dedup reply_code | sort + reply_code",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_email_protocols","inputlookup append=T cim_email_protocol_lookup | sort + protocol",,"Splunk_SA_CIM",global,system,
ES,"PROD-ES-1|search_head","cim_endpoint_actions","inputlookup append=T cim_endpoint_action_lookup | eval action=lower(action) | dedup action | sort + action",,"Splunk_SA_CIM",global,system,
